MOF,Pressure (kPa),Temp (K)
FUHTAG_clean,3.18891983343892,298
FUHTAG_clean,5.03591081919282,298
FUHTAG_clean,8.060971496510659,298
FUHTAG_clean,10.24385331978302,298
FUHTAG_clean,12.9330231595824,298
FUHTAG_clean,15.623418883172798,298
FUHTAG_clean,19.6606469562818,298
FUHTAG_clean,24.2053889403746,298
FUHTAG_clean,27.7395980137332,298
FUHTAG_clean,31.7813209847434,298
FUHTAG_clean,35.9930325054986,298
FUHTAG_clean,39.5309192262306,298
FUHTAG_clean,46.6095530378758,298
FUHTAG_clean,53.1839419673128,298
FUHTAG_clean,59.75914814727759,298
FUHTAG_clean,66.3351715911024,298
FUHTAG_clean,86.574433414273,298
FUHTAG_clean,92.9833286918662,298
FUHTAG_clean,101.0814851833836,298
USUNUU_clean,1.0841605,298
USUNUU_clean,3.6808067,298
USUNUU_clean,6.7106317,298
USUNUU_clean,9.5220472,298
USUNUU_clean,11.6861213,298
USUNUU_clean,14.2821608,298
USUNUU_clean,17.094182999999997,298
USUNUU_clean,19.9062053,298
USUNUU_clean,22.2850487,298
USUNUU_clean,24.8804815,298
USUNUU_clean,27.4747009,298
USUNUU_clean,30.5027059,298
USUNUU_clean,32.880942600000004,298
USUNUU_clean,35.6929648,298
USUNUU_clean,37.8552188,298
USUNUU_clean,40.8814036,298
USUNUU_clean,43.260247,298
USUNUU_clean,46.0716626,298
USUNUU_clean,48.665882,298
USUNUU_clean,51.2601014,298
USUNUU_clean,54.2862863,298
USUNUU_clean,56.8811124,298
USUNUU_clean,59.0433664,298
USUNUU_clean,61.8541753,298
USUNUU_clean,64.44778799999999,298
USUNUU_clean,67.0426141,298
USUNUU_clean,70.0694057,298
USUNUU_clean,72.231053,298
USUNUU_clean,75.04186179999999,298
USUNUU_clean,77.8514573,298
USUNUU_clean,80.4456767,298
USUNUU_clean,82.82391340000001,298
USUNUU_clean,85.6335089,298
USUNUU_clean,88.2271216,298
USUNUU_clean,90.6047516,298
USUNUU_clean,93.6315432,298
USUNUU_clean,96.0097799,298
USUNUU_clean,98.819982,298
USUNUU_clean,101.4135948,298
USUNUU_clean,103.5746354,298
KAFTUI_clean,0.234375,283
KAFTUI_clean,0.23671875,283
KAFTUI_clean,0.859375,283
KAFTUI_clean,0.9375,283
KAFTUI_clean,1.09375,283
KAFTUI_clean,1.25,283
KAFTUI_clean,1.5625,283
KAFTUI_clean,1.796875,283
KAFTUI_clean,2.265625,283
KAFTUI_clean,2.421875,283
KAFTUI_clean,2.734375,283
KAFTUI_clean,3.125,283
KAFTUI_clean,3.75,283
KAFTUI_clean,4.453125,283
KAFTUI_clean,5.390625,283
KAFTUI_clean,7.1875,283
KAFTUI_clean,7.96875,283
KAFTUI_clean,9.0625,283
KAFTUI_clean,9.765625,283
KAFTUI_clean,13.28125,283
KAFTUI_clean,16.875,283
KAFTUI_clean,18.671875,283
KAFTUI_clean,22.109375,283
KAFTUI_clean,25.46875,283
KAFTUI_clean,29.0625,283
KAFTUI_clean,32.109375,283
KAFTUI_clean,35.546875,283
FATYAE_clean,0.398312236,273
FATYAE_clean,1.723769339,273
FATYAE_clean,3.044725738,273
FATYAE_clean,5.474542897,273
FATYAE_clean,10.77299578,273
FATYAE_clean,15.85147679,273
FATYAE_clean,20.93108298,273
FATYAE_clean,26.68073136,273
FATYAE_clean,31.76483826,273
FATYAE_clean,37.0745429,273
FATYAE_clean,42.16202532,273
FATYAE_clean,47.69732771,273
FATYAE_clean,53.01040788,273
FATYAE_clean,58.32798875,273
FATYAE_clean,63.42109705,273
FATYAE_clean,68.73867792,273
FATYAE_clean,73.61518987,273
FATYAE_clean,79.60056259,273
FATYAE_clean,84.47819972,273
FATYAE_clean,89.58030942,273
FATYAE_clean,94.902391,273
FATYAE_clean,100.4489451,273
FATYAE_clean,103.3322082,273
XANZAQ_clean,0.574706051,296
XANZAQ_clean,1.726030016,296
XANZAQ_clean,3.061275213,296
XANZAQ_clean,5.728324252,296
XANZAQ_clean,10.86741229,296
XANZAQ_clean,16.37625466,296
XANZAQ_clean,21.69161648,296
XANZAQ_clean,27.00391932,296
XANZAQ_clean,32.12350636,296
XANZAQ_clean,37.80938725,296
XANZAQ_clean,43.11557213,296
XANZAQ_clean,48.23018832,296
XANZAQ_clean,53.346334,296
XANZAQ_clean,58.83911672,296
XANZAQ_clean,64.33228181,296
XANZAQ_clean,69.44575088,296
XANZAQ_clean,74.93776886,296
XANZAQ_clean,80.24013001,296
XANZAQ_clean,85.35283434,296
XANZAQ_clean,90.65519549,296
XANZAQ_clean,96.14644871,296
XANZAQ_clean,101.2587707,296
XANZAQ_clean,104.288309,296
MEDWEB_clean,3.96039604,298
MEDWEB_clean,5.280528053,298
MEDWEB_clean,6.050605061,298
MEDWEB_clean,6.930693069,298
MEDWEB_clean,8.140814081,298
MEDWEB_clean,9.02090209,298
MEDWEB_clean,9.900990099,298
MEDWEB_clean,19.9119912,298
MEDWEB_clean,30.0330033,298
MEDWEB_clean,39.8239824,298
MEDWEB_clean,49.9449945,298
MEDWEB_clean,59.8459846,298
MEDWEB_clean,69.9669967,298
MEDWEB_clean,79.9779978,298
MEDWEB_clean,90.0990099,298
MEDWEB_clean,95.04950495,298
UCAVON_clean,1.040551603,273
UCAVON_clean,1.153719679,273
UCAVON_clean,6.199756522,273
UCAVON_clean,8.201274759,273
UCAVON_clean,9.263515452,273
UCAVON_clean,10.32645579,273
UCAVON_clean,12.21725472,273
UCAVON_clean,15.64675468,273
UCAVON_clean,19.08115218,273
UCAVON_clean,22.87289493,273
UCAVON_clean,26.19027629,273
UCAVON_clean,29.62782221,273
UCAVON_clean,33.30359829,273
UCAVON_clean,36.74324315,273
UCAVON_clean,40.18323783,273
UCAVON_clean,43.98057777,273
UCAVON_clean,47.30145737,273
UCAVON_clean,50.98073169,273
UCAVON_clean,54.30301059,273
UCAVON_clean,58.10209964,273
UCAVON_clean,61.66155924,273
UCAVON_clean,64.86577252,273
UCAVON_clean,68.54574649,273
UCAVON_clean,72.22537064,273
UCAVON_clean,75.31151831,273
UCAVON_clean,78.87167755,273
UCAVON_clean,82.79023151,273
UCAVON_clean,86.35039075,273
UCAVON_clean,89.79353385,273
UCAVON_clean,93.59262291,273
UCAVON_clean,96.91665092,273
IWEKED_clean,0.0,298
IWEKED_clean,0.7207207207,298
IWEKED_clean,1.261261261,298
IWEKED_clean,1.981981982,298
IWEKED_clean,3.063063063,298
IWEKED_clean,5.045045045,298
IWEKED_clean,10.09009009,298
IWEKED_clean,12.61261261,298
IWEKED_clean,14.95495495,298
IWEKED_clean,20.36036036,298
IWEKED_clean,25.225225230000003,298
IWEKED_clean,29.90990991,298
IWEKED_clean,40.0,298
IWEKED_clean,49.90990991,298
IWEKED_clean,59.81981982,298
IWEKED_clean,70.09009009,298
IWEKED_clean,79.81981982,298
IWEKED_clean,89.90990991000001,298
ESUXUO_clean,4.464285714,298
ESUXUO_clean,9.285714286,298
ESUXUO_clean,14.10714286,298
ESUXUO_clean,19.10714286,298
ESUXUO_clean,23.92857143,298
ESUXUO_clean,29.10714286,298
ESUXUO_clean,33.92857143,298
ESUXUO_clean,39.28571429,298
ESUXUO_clean,43.92857143,298
ESUXUO_clean,48.75,298
ESUXUO_clean,53.92857143,298
ESUXUO_clean,59.28571429,298
ESUXUO_clean,63.92857143,298
ESUXUO_clean,68.75,298
ESUXUO_clean,74.10714286,298
ESUXUO_clean,79.10714286,298
ESUXUO_clean,84.10714286,298
ESUXUO_clean,88.92857143,298
ESUXUO_clean,94.10714286,298
EHUTAE_clean,0.896861,273
EHUTAE_clean,1.1958145999999998,273
EHUTAE_clean,1.6442451,273
EHUTAE_clean,2.0926756,273
EHUTAE_clean,2.8400598,273
EHUTAE_clean,4.0358744,273
EHUTAE_clean,5.2316891,273
EHUTAE_clean,5.5306428,273
EHUTAE_clean,5.8295964,273
EHUTAE_clean,6.2780269,273
EHUTAE_clean,7.0254111,273
EHUTAE_clean,7.4738416,273
EHUTAE_clean,7.922271999999999,273
EHUTAE_clean,8.3707025,273
EHUTAE_clean,8.819132999999999,273
EHUTAE_clean,9.2675635,273
EHUTAE_clean,10.3139013,273
EHUTAE_clean,12.1076233,273
EHUTAE_clean,13.9013453,273
EHUTAE_clean,15.9940209,273
EHUTAE_clean,17.6382661,273
EHUTAE_clean,19.8804185,273
EHUTAE_clean,24.813154,273
EHUTAE_clean,30.044843,273
EHUTAE_clean,34.9775785,273
EHUTAE_clean,40.0597907,273
EHUTAE_clean,45.142003,273
EHUTAE_clean,50.3736921,273
EHUTAE_clean,55.3064275,273
EHUTAE_clean,60.3886398,273
EHUTAE_clean,65.47085200000001,273
EHUTAE_clean,69.6562033,273
EHUTAE_clean,75.6352765,273
EHUTAE_clean,79.8206278,273
EHUTAE_clean,84.90284009999999,273
EHUTAE_clean,89.9850523,273
EHUTAE_clean,94.9177877,273
PERHIH_clean,0.010680789,298
PERHIH_clean,1.021795485,298
PERHIH_clean,1.275909258,298
PERHIH_clean,3.67485898,298
PERHIH_clean,6.582036248,298
PERHIH_clean,9.990098018,298
PERHIH_clean,13.39838231,298
PERHIH_clean,16.55277534,298
PERHIH_clean,20.08455625,298
PERHIH_clean,26.76805999,298
PERHIH_clean,33.32406182,298
PERHIH_clean,40.00422781,298
PERHIH_clean,46.43139262,298
PERHIH_clean,53.36166709,298
PERHIH_clean,60.03894038,298
PERHIH_clean,66.96832478,298
PERHIH_clean,73.26821019,298
PERHIH_clean,80.07031519,298
PERHIH_clean,86.74692093,298
PERHIH_clean,93.67563779,298
PERHIH_clean,101.2342987,298
LEVQAI_clean,0.097684959,298
LEVQAI_clean,0.19787466,298
LEVQAI_clean,0.398913205,298
LEVQAI_clean,0.40290233705,298
LEVQAI_clean,0.699482309,298
LEVQAI_clean,0.797826411,298
LEVQAI_clean,1.801964509,298
LEVQAI_clean,3.407768129,298
LEVQAI_clean,6.830828371,298
LEVQAI_clean,13.0862251,298
LEVQAI_clean,18.03454172,298
LEVQAI_clean,21.77254038,298
LEVQAI_clean,23.18666528,298
LEVQAI_clean,26.6221174,298
LEVQAI_clean,29.85574001,298
LEVQAI_clean,33.19073878,298
LEVQAI_clean,36.72796255,298
LEVQAI_clean,39.96184882,298
LEVQAI_clean,43.39822374,298
LEVQAI_clean,46.8347305,298
LEVQAI_clean,49.9681634,298
LEVQAI_clean,53.40506564,298
LEVQAI_clean,56.6393474,298
LEVQAI_clean,59.97526896,298
LEVQAI_clean,63.41203937,298
LEVQAI_clean,66.64684844,298
LEVQAI_clean,69.67930068,298
LEVQAI_clean,73.31855975,298
LEVQAI_clean,76.65461314,298
LEVQAI_clean,79.88929038,298
LEVQAI_clean,83.22521195,298
LEVQAI_clean,86.66250967,298
LEVQAI_clean,89.99882673,298
LEVQAI_clean,93.13265512,298
LEVQAI_clean,96.77191419,298
ESUXUO_clean,4.141527801,273
ESUXUO_clean,8.107978058,273
ESUXUO_clean,12.247285,273
ESUXUO_clean,16.38548152,273
ESUXUO_clean,20.52367803,273
ESUXUO_clean,25.00573721,273
ESUXUO_clean,29.31567999,273
ESUXUO_clean,33.79773917,273
ESUXUO_clean,38.10657152,273
ESUXUO_clean,42.41651429,273
ESUXUO_clean,46.89820333,273
ESUXUO_clean,51.89698186,273
ESUXUO_clean,56.89539024,273
ESUXUO_clean,61.89416877,273
ESUXUO_clean,67.2371801,273
ESUXUO_clean,72.23669892,273
ESUXUO_clean,77.92357291,273
ESUXUO_clean,83.43907079,273
ESUXUO_clean,87.40330019,273
ESUXUO_clean,92.22700118,273
ESUXUO_clean,96.88191704,273
WUVFIE_clean,3.46686984967918,296
WUVFIE_clean,6.356088785193279,296
WUVFIE_clean,9.63008687703216,296
WUVFIE_clean,12.71121321103074,296
WUVFIE_clean,15.6004321438784,296
WUVFIE_clean,18.8749124160618,296
WUVFIE_clean,21.956520937071,296
WUVFIE_clean,25.2310012092544,296
WUVFIE_clean,28.119737952425,296
WUVFIE_clean,31.5866078034374,296
WUVFIE_clean,34.668216324446604,296
WUVFIE_clean,37.94269659663,296
WUVFIE_clean,40.8323977111554,296
WUVFIE_clean,44.106877983338805,296
WUVFIE_clean,46.9956147398416,296
WUVFIE_clean,50.4629667631992,296
WUVFIE_clean,53.3521857053794,296
WUVFIE_clean,56.24188681990479,296
WUVFIE_clean,59.5168492644334,296
WUVFIE_clean,62.7908473642716,296
WUVFIE_clean,65.6795841074422,296
WUVFIE_clean,68.95454656530299,296
WUVFIE_clean,72.0371194310026,296
WUVFIE_clean,74.92537401516019,296
WUVFIE_clean,78.0079468808598,296
WUVFIE_clean,81.08955540186899,296
WUVFIE_clean,84.3640356740524,296
WUVFIE_clean,87.44612636740679,296
WUVFIE_clean,90.5282170607612,296
WUVFIE_clean,93.6107899264608,296
WUVFIE_clean,96.8852701986442,296
WUVFIE_clean,100.160232656505,296
WUVFIE_clean,103.2428055222046,296
INENAT_clean,1.5594542,298
INENAT_clean,4.0935673,298
INENAT_clean,6.8226121,298
INENAT_clean,9.5516569,298
INENAT_clean,12.08577,298
INENAT_clean,15.0097466,298
INENAT_clean,17.3489279,298
INENAT_clean,20.0779727,298
INENAT_clean,22.8070175,298
INENAT_clean,26.5107212,298
INENAT_clean,30.7992203,298
INENAT_clean,34.6978558,298
INENAT_clean,38.5964912,298
INENAT_clean,42.4951267,298
INENAT_clean,46.588694,298
INENAT_clean,50.6822612,298
INENAT_clean,54.5808967,298
INENAT_clean,58.67446389999999,298
INENAT_clean,62.5730994,298
INENAT_clean,66.6666667,298
INENAT_clean,70.7602339,298
INENAT_clean,77.3879142,298
INENAT_clean,81.2865497,298
INENAT_clean,86.5497076,298
INENAT_clean,91.8128655,298
INENAT_clean,97.4658869,298
INENAT_clean,100.9746589,298
INENAT_clean,105.2631579,298
FEFCAY_clean,1.593927894,298
FEFCAY_clean,2.960151803,298
FEFCAY_clean,4.554079696,298
FEFCAY_clean,5.464895636,298
FEFCAY_clean,6.831119545,298
FEFCAY_clean,7.969639469,298
FEFCAY_clean,10.01897533,298
FEFCAY_clean,12.97912713,298
FEFCAY_clean,15.48387097,298
FEFCAY_clean,17.9886148,298
FEFCAY_clean,20.72106262,298
FEFCAY_clean,23.45351044,298
FEFCAY_clean,25.95825427,298
FEFCAY_clean,28.91840607,298
FEFCAY_clean,31.42314991,298
FEFCAY_clean,35.29411765,298
FEFCAY_clean,39.16508539,298
FEFCAY_clean,42.35294118,298
FEFCAY_clean,46.22390892,298
FEFCAY_clean,49.63946869,298
FEFCAY_clean,53.05502846,298
FEFCAY_clean,56.01518027,298
FEFCAY_clean,59.65844402,298
FEFCAY_clean,63.98481973,298
FEFCAY_clean,67.85578748,298
FEFCAY_clean,71.04364326,298
FEFCAY_clean,74.45920304,298
FEFCAY_clean,77.41935484,298
FEFCAY_clean,80.15180266,298
FEFCAY_clean,82.65654649,298
FEFCAY_clean,85.61669829,298
FEFCAY_clean,91.30929791,298
FEFCAY_clean,97.91271347,298
WETPES_clean,0.00723387973462,273
WETPES_clean,0.968063323089352,273
WETPES_clean,1.92761620002812,273
WETPES_clean,3.2726923161725803,273
WETPES_clean,6.34496360958026,273
WETPES_clean,9.41638385799958,273
WETPES_clean,12.67801259332314,273
WETPES_clean,15.7481562795928,273
WETPES_clean,19.0093594937554,273
WETPES_clean,22.0795031626932,273
WETPES_clean,25.3407063768558,273
WETPES_clean,28.4104245352984,273
WETPES_clean,31.8639638528358,273
WETPES_clean,34.9341075351058,273
WETPES_clean,38.0046767412032,273
WETPES_clean,41.0743948996458,273
WETPES_clean,44.3360236376358,273
WETPES_clean,47.4057417960784,273
WETPES_clean,50.6673705207362,273
WETPES_clean,53.7375142030062,273
WETPES_clean,56.8068068509536,273
WETPES_clean,60.0675845412888,273
WETPES_clean,63.1356006044218,273
WETPES_clean,66.0129826728218,273
WETPES_clean,69.4643943712222,273
WETPES_clean,72.5324104343552,273
WETPES_clean,75.600000986993,273
WETPES_clean,78.8586510581912,273
WETPES_clean,81.7339055074542,273
WETPES_clean,85.1840406477046,273
WETPES_clean,88.2503546288602,273
WETPES_clean,91.1251835542958,273
WETPES_clean,94.3821315435166,273
WETPES_clean,97.6399305803922,273
WETPES_clean,100.3228489262804,273
WETPES_clean,103.7717074950486,273
XIDCEV_clean,0.528169,273
XIDCEV_clean,0.53345069,273
XIDCEV_clean,1.4084507,273
XIDCEV_clean,4.0492958,273
XIDCEV_clean,7.2183099,273
XIDCEV_clean,10.2112676,273
XIDCEV_clean,13.556338,273
XIDCEV_clean,16.5492958,273
XIDCEV_clean,19.0140845,273
XIDCEV_clean,19.8943662,273
XIDCEV_clean,22.8873239,273
XIDCEV_clean,25.1760563,273
XIDCEV_clean,27.8169014,273
XIDCEV_clean,30.6338028,273
XIDCEV_clean,33.2746479,273
XIDCEV_clean,36.0915493,273
XIDCEV_clean,38.380281700000005,273
XIDCEV_clean,41.3732394,273
XIDCEV_clean,44.0140845,273
XIDCEV_clean,46.6549296,273
XIDCEV_clean,49.2957746,273
XIDCEV_clean,51.9366197,273
XIDCEV_clean,54.5774648,273
XIDCEV_clean,57.3943662,273
XIDCEV_clean,59.8591549,273
XIDCEV_clean,62.676056300000006,273
XIDCEV_clean,65.3169014,273
XIDCEV_clean,67.9577465,273
XIDCEV_clean,70.4225352,273
XIDCEV_clean,73.23943659999999,273
XIDCEV_clean,75.8802817,273
XIDCEV_clean,78.34507040000001,273
XIDCEV_clean,81.3380282,273
XIDCEV_clean,83.97887320000001,273
XIDCEV_clean,86.443662,273
XIDCEV_clean,89.26056340000001,273
XIDCEV_clean,91.9014085,273
XIDCEV_clean,94.3661972,273
XIDCEV_clean,97.1830986,273
XIDCEV_clean,100.0,273
WIZMAV-NH2_clean,1.5250545,313
WIZMAV-NH2_clean,2.9411765,313
WIZMAV-NH2_clean,6.1002179,313
WIZMAV-NH2_clean,9.6949891,313
WIZMAV-NH2_clean,12.636165599999998,313
WIZMAV-NH2_clean,16.0130719,313
WIZMAV-NH2_clean,18.7363834,313
WIZMAV-NH2_clean,21.8954248,313
WIZMAV-NH2_clean,25.1633987,313
WIZMAV-NH2_clean,28.3224401,313
WIZMAV-NH2_clean,31.372549,313
WIZMAV-NH2_clean,34.5315904,313
WIZMAV-NH2_clean,37.7995643,313
WIZMAV-NH2_clean,40.8496732,313
WIZMAV-NH2_clean,44.335512,313
WIZMAV-NH2_clean,46.9498911,313
WIZMAV-NH2_clean,50.1089325,313
WIZMAV-NH2_clean,53.4858388,313
WIZMAV-NH2_clean,56.6448802,313
WIZMAV-NH2_clean,59.4771242,313
WIZMAV-NH2_clean,62.962963,313
WIZMAV-NH2_clean,65.90413939999999,313
WIZMAV-NH2_clean,69.0631808,313
WIZMAV-NH2_clean,72.0043573,313
WIZMAV-NH2_clean,75.3812636,313
WIZMAV-NH2_clean,78.540305,313
WIZMAV-NH2_clean,81.6993464,313
WIZMAV-NH2_clean,84.5315904,313
WIZMAV-NH2_clean,87.69063179999999,313
WIZMAV-NH2_clean,90.7407407,313
WIZMAV-NH2_clean,94.1176471,313
WIZMAV-NH2_clean,97.167756,313
WIZMAV-NH2_clean,100.2178649,313
WIZMAV-NH2_clean,103.4858388,313
VEBXOT_clean,0.0,298
VEBXOT_clean,0.3754693,298
VEBXOT_clean,0.7509387000000001,298
VEBXOT_clean,1.126408,298
VEBXOT_clean,2.1276596,298
VEBXOT_clean,2.8785982000000003,298
VEBXOT_clean,4.1301627,298
VEBXOT_clean,4.8811014,298
VEBXOT_clean,6.1326658,298
VEBXOT_clean,6.8836045,298
VEBXOT_clean,9.1364205,298
VEBXOT_clean,10.1376721,298
VEBXOT_clean,12.0150188,298
VEBXOT_clean,13.6420526,298
VEBXOT_clean,15.8948686,298
VEBXOT_clean,20.0250313,298
VEBXOT_clean,24.9061327,298
VEBXOT_clean,30.1627034,298
VEBXOT_clean,35.2941176,298
VEBXOT_clean,40.0500626,298
VEBXOT_clean,44.931164,298
VEBXOT_clean,50.0625782,298
VEBXOT_clean,55.068836,298
VEBXOT_clean,60.0750939,298
VEBXOT_clean,65.0813517,298
VEBXOT_clean,69.5869837,298
VEBXOT_clean,75.2190238,298
VEBXOT_clean,79.9749687,298
VEBXOT_clean,84.8560701,298
VEBXOT_clean,89.86232790000001,298
VEBXOT_clean,94.4931164,298
VEBXOT_clean,96.8710889,298
XAPFOM_clean,0.4555809,298
XAPFOM_clean,2.3917995000000003,298
XAPFOM_clean,10.2505695,298
XAPFOM_clean,12.8701595,298
XAPFOM_clean,16.1731207,298
XAPFOM_clean,20.0455581,298
XAPFOM_clean,25.1708428,298
XAPFOM_clean,31.7767654,298
XAPFOM_clean,39.977221,298
XAPFOM_clean,50.2277904,298
XAPFOM_clean,56.4920273,298
XAPFOM_clean,63.3257403,298
XAPFOM_clean,70.8428246,298
XAPFOM_clean,79.498861,298
XAPFOM_clean,89.29384970000001,298
TOWPEC_clean,0.176426039,273
TOWPEC_clean,1.076198836,273
TOWPEC_clean,1.432493373,273
TOWPEC_clean,2.330975249,273
TOWPEC_clean,3.941185583,273
TOWPEC_clean,6.094874178,273
TOWPEC_clean,7.890547007,273
TOWPEC_clean,9.148335571,273
TOWPEC_clean,11.31106062,273
TOWPEC_clean,18.88963476,273
TOWPEC_clean,25.94022169,273
TOWPEC_clean,29.37794761,273
TOWPEC_clean,32.81567352,273
TOWPEC_clean,39.33138834,273
TOWPEC_clean,46.39101174,273
TOWPEC_clean,57.07339323,273
TOWPEC_clean,67.39517711,273
TOWPEC_clean,78.08014045,273
TOWPEC_clean,82.06435678,273
TOWPEC_clean,89.12699232,273
TOWPEC_clean,96.19091879,273
FUHSOT_clean,0.497624883355936,273
FUHSOT_clean,0.8293748055487861,273
FUHSOT_clean,0.837668553604274,273
FUHSOT_clean,1.161124727874958,273
FUHSOT_clean,1.9904995331571,273
FUHSOT_clean,2.98574930040226,273
FUHSOT_clean,3.015606793406283,273
FUHSOT_clean,4.14687402841054,273
FUHSOT_clean,5.30799875641882,273
FUHSOT_clean,6.634998445190219,273
FUHSOT_clean,7.96199813396162,273
FUHSOT_clean,10.78187247226754,273
FUHSOT_clean,13.26999688904722,273
FUHSOT_clean,15.758121312493,273
FUHSOT_clean,20.070870297667,273
FUHSOT_clean,23.8859943978852,273
FUHSOT_clean,28.0328684302954,273
FUHSOT_clean,32.0138674966096,273
FUHSOT_clean,36.3266164817836,273
FUHSOT_clean,39.975865629238,273
FUHSOT_clean,46.776739039191,273
FUHSOT_clean,53.5776124358118,273
FUHSOT_clean,60.212610893001,273
FUHSOT_clean,66.681734370762,273
FUHSOT_clean,73.316732814619,273
FUHSOT_clean,80.117606224572,273
FUHSOT_clean,86.58672970233299,273
FUHSOT_clean,93.387603112286,273
FUHSOT_clean,101.5154762110104,273
HIXNEK_clean,0.377549026538054,293
HIXNEK_clean,0.755098053076108,293
HIXNEK_clean,1.88774513335688,293
HIXNEK_clean,3.77549026538054,293
HIXNEK_clean,5.852009911539819,293
HIXNEK_clean,8.494853097439519,293
HIXNEK_clean,11.51524531027724,293
HIXNEK_clean,14.7244120385838,293
HIXNEK_clean,17.7448042434222,293
HIXNEK_clean,21.8978435384072,293
HIXNEK_clean,25.484559294985,293
HIXNEK_clean,29.0712750382306,293
HIXNEK_clean,32.6579907948084,293
HIXNEK_clean,36.4334810641886,293
HIXNEK_clean,39.8314222946318,293
HIXNEK_clean,43.2293635384072,293
HIXNEK_clean,47.0048538077874,293
HIXNEK_clean,50.4027950382306,293
HIXNEK_clean,53.800736282006,293
HIXNEK_clean,57.3874520385838,293
HIXNEK_clean,60.78539326902701,293
HIXNEK_clean,64.3721090256048,293
HIXNEK_clean,67.9588247821826,293
HIXNEK_clean,71.54554052542821,293
HIXNEK_clean,78.15264850017661,293
HIXNEK_clean,85.1373054871976,293
HIXNEK_clean,92.1219624742186,293
DOGBAE_clean,0.530925484,288
DOGBAE_clean,2.557162023,288
DOGBAE_clean,3.944065973,288
DOGBAE_clean,7.143422264,288
DOGBAE_clean,9.597058868,288
DOGBAE_clean,13.01003102,288
DOGBAE_clean,15.89005769,288
DOGBAE_clean,19.09042398,288
DOGBAE_clean,23.0371833,288
DOGBAE_clean,28.15790404,288
DOGBAE_clean,33.27845644,288
DOGBAE_clean,38.07934255,288
DOGBAE_clean,43.09317119,288
DOGBAE_clean,47.8940573,288
DOGBAE_clean,53.12150181,288
DOGBAE_clean,58.13583545,288
DOGBAE_clean,62.93688989,288
DOGBAE_clean,68.05761063,288
DOGBAE_clean,72.96522051,288
DOGBAE_clean,77.98005915,288
DOGBAE_clean,83.10094823,288
DOGBAE_clean,88.11528187,288
DOGBAE_clean,93.12961551,288
FAWCEN_clean,1.1684518,283
FAWCEN_clean,5.1606621,283
FAWCEN_clean,10.1265823,283
FAWCEN_clean,16.6504382,283
FAWCEN_clean,20.3505355,283
FAWCEN_clean,25.4138267,283
FAWCEN_clean,30.4771178,283
FAWCEN_clean,35.443038,283
FAWCEN_clean,40.5063291,283
FAWCEN_clean,47.7117819,283
FAWCEN_clean,54.9172347,283
FAWCEN_clean,62.0253165,283
FAWCEN_clean,69.0360273,283
FAWCEN_clean,76.0467381,283
FAWCEN_clean,83.25219080000001,283
FAWCEN_clean,88.218111,283
XIVVUW_clean,0.2157378191,318
XIVVUW_clean,1.116910363,318
XIVVUW_clean,1.920406335,318
XIVVUW_clean,2.121705008,318
XIVVUW_clean,3.223326864,318
XIVVUW_clean,4.025973474,318
XIVVUW_clean,5.128020010999999,318
XIVVUW_clean,6.030891276999999,318
XIVVUW_clean,7.133787175,318
XIVVUW_clean,8.236258393,318
XIVVUW_clean,9.638978898,318
XIVVUW_clean,11.44302271,318
XIVVUW_clean,14.44806367,318
XIVVUW_clean,16.551932089999998,318
XIVVUW_clean,18.95562511,318
XIVVUW_clean,21.1592935,318
XIVVUW_clean,24.16306042,318
XIVVUW_clean,30.4674461,318
XIVVUW_clean,34.27046218,318
XIVVUW_clean,35.27101002,318
XIVVUW_clean,40.4724998,318
XIVVUW_clean,48.47221102,318
XIVVUW_clean,50.17135868,318
XIVVUW_clean,58.66752169,318
XIVVUW_clean,60.2664447,318
XIVVUW_clean,70.45835793,318
XIVVUW_clean,80.54919714,318
XIVVUW_clean,89.93803908,318
USUPEG_clean,0.8687844,298
USUPEG_clean,1.9511248,298
USUPEG_clean,3.6844468,298
USUPEG_clean,6.933288,298
USUPEG_clean,9.3163783,298
USUPEG_clean,11.9154513,298
USUPEG_clean,14.2973281,298
USUPEG_clean,17.1123838,298
USUPEG_clean,19.7114568,298
USUPEG_clean,22.5252991,298
USUPEG_clean,25.1237654,298
USUPEG_clean,27.9376077,298
USUPEG_clean,30.319484600000003,298
USUPEG_clean,33.1333269,298
USUPEG_clean,35.7317931,298
USUPEG_clean,38.5456355,298
USUPEG_clean,40.926905600000005,298
USUPEG_clean,43.5241585,298
USUPEG_clean,46.3373941,298
USUPEG_clean,48.9352537,298
USUPEG_clean,51.31591720000001,298
USUPEG_clean,53.9125634,298
USUPEG_clean,56.5092096,298
USUPEG_clean,59.3230519,298
USUPEG_clean,61.9196981,298
USUPEG_clean,64.5157376,298
USUPEG_clean,67.3289732,298
USUPEG_clean,69.9256194,298
USUPEG_clean,72.9536244,298
USUPEG_clean,75.3336812,298
USUPEG_clean,77.7143447,298
USUPEG_clean,80.5263669,298
USUPEG_clean,82.9064237,298
USUPEG_clean,85.7190526,298
USUPEG_clean,88.3150921,298
USUPEG_clean,91.1265076,298
USUPEG_clean,93.7219404,298
USUPEG_clean,95.8854078,298
USUPEG_clean,98.69743,298
USUPEG_clean,101.5088456,298
USUPEG_clean,104.1042784,298
VEBXOT_clean,0.0199267,273
VEBXOT_clean,0.3970017999999999,273
VEBXOT_clean,0.5244453,273
VEBXOT_clean,0.5279489,273
